hh_id,formid,house_status,consent,hh_size,access_med.no_911,access_med.no_transport,access_med.roads_damaged,access_med.facility_closed,access_med.no_doctors,access_med.no_dialysis,access_med.no_resp_mach,access_med.no_meds,access_med.couldnt_afford,access_med.ot_reasons,access_med.access_other,water.water_short_b,water.lost_water,water.sept,water.oct,water.nov,water.dec,water.lost_drink_water,water.sept_drink,water.oct_drink,water.nov_drink,water.dec_drink,water.drinkable_water_now,electricity.elec_short_b,electricity.lost_elec,electricity.sept,electricity.oct,electricity.nov,electricity.dec,cell_short_b,cell.lost_cell,cell.sept,cell.oct,cell.nov,cell.dec,mort_neighbor,left_neighbor,neighbors_num,notas,completed_time,started_time,username,received_on,location,barrio_id,imputed_gps,flag
2004,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,1,0,0,0,0,0,0,0,NA,1,1,3,1,0,0,4,1,3,3,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2005,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,4,4,1,0,1,4,4,1,NA,0,1,1,2,0,0,0,1,1,4,4,1,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2007,CENSORED,1,1,4,1,0,1,1,0,99,99,99,99,NA,0,0,1,2,3,0,0,1,2,3,0,0,1,0,1,2,4,0,0,0,1,4,4,4,4,1,2,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2008,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,4,1,2,4,3,0,0,1,2,4,3,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2009,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,3,0,0,0,1,2,3,3,2,99,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2010,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,0,0,0,0,0,0,0,NA,0,1,3,4,0,0,0,1,3,4,4,0,99,1,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2011,CENSORED,1,1,3,99,99,99,99,99,99,3,99,99,NA,0,0,1,2,4,2,0,1,4,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,1,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2012,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,2,4,4,1,3,0,1,2,2,0,0,0,1,2,1,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2013,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,1,1,4,4,4,2,1,0,0,0,0,1,0,1,2,2,0,0,4,1,2,4,4,3,99,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2014,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,0,0,0,3,0,0,0,0,1,0,1,2,2,0,0,0,1,2,4,4,4,99,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,898,no,1
2015,CENSORED,1,1,1,99,99,99,99,99,99,99,4,99,NA,0,2,1,2,4,0,0,1,2,3,0,0,1,0,1,2,4,2,0,0,1,2,4,4,2,0,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2016,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,4,4,2,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,2,0,0,4,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,36,no,1
2017,CENSORED,1,1,4,99,99,99,99,99,99,99,4,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,3,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2018,CENSORED,1,1,2,99,99,99,99,99,99,99,4,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,4,0,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2019,CENSORED,1,1,3,99,99,99,99,99,99,5,4,99,NA,0,0,1,0,0,0,0,1,4,0,0,0,1,0,1,2,4,4,4,0,1,2,4,4,4,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2020,CENSORED,1,1,4,99,99,99,5,99,99,5,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,4,0,1,2,4,4,4,2,6,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2021,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,0,NA,NA,NA,NA,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2022,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,2,4,4,4,0,1,2,4,4,4,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2023,CENSORED,1,1,1,99,99,99,99,99,99,99,4,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,2,4,4,4,0,1,4,4,4,4,1,99,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2024,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,3,4,3,0,1,0,3,4,4,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2025,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,3,2,0,3,4,4,4,4,1,0,1,0,3,4,4,0,1,0,3,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2026,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,2,0,0,0,0,0,0,0,NA,0,1,0,2,4,2,0,1,0,2,4,3,0,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,128,no,1
2027,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,2,0,0,1,3,0,0,0,1,0,1,3,4,0,0,0,1,3,4,0,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,718,no,1
2029,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,1,0,0,0,0,0,NA,3,1,3,4,4,4,0,1,2,4,4,4,0,99,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,718,no,1
2030,CENSORED,1,1,5,0,99,99,3,3,99,99,99,99,NA,0,3,1,2,4,2,0,0,0,0,0,0,NA,0,1,2,4,4,3,0,1,2,4,2,0,1,4,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,718,no,1
2031,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,4,4,4,0,0,0,0,0,NA,1,1,3,4,4,4,0,1,3,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,718,no,1
2032,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,1,1,3,1,0,0,1,3,2,0,0,1,0,1,3,4,4,4,0,1,3,4,4,1,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,718,no,1
2034,CENSORED,1,1,4,99,99,99,5,99,99,99,5,99,NA,1,0,1,2,2,0,0,1,2,2,0,0,1,0,1,2,4,4,4,0,1,3,4,4,2,3,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2035,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,3,99,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2036,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,2,0,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2037,CENSORED,1,1,2,99,99,99,5,99,99,99,5,4,NA,0,0,1,2,4,2,0,1,2,4,4,4,1,0,1,3,4,4,4,0,1,3,3,0,0,99,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2039,CENSORED,1,1,1,99,99,99,99,6,99,99,1,99,NA,0,0,1,2,4,4,4,0,2,4,4,4,NA,0,1,2,4,4,4,0,0,NA,NA,NA,NA,0,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2041,CENSORED,1,1,6,99,99,99,99,99,99,4,99,99,NA,1,0,1,1,0,0,0,0,0,0,0,0,NA,3,1,3,4,4,4,0,1,2,4,4,0,0,3,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,383,no,1
2042,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,3,4,0,0,1,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2043,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,1,2,1,3,3,0,0,0,0,0,0,0,NA,3,1,2,4,4,4,0,1,2,4,4,4,3,2,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2044,CENSORED,1,1,3,99,99,5,99,99,99,99,99,99,NA,1,1,1,3,4,4,3,1,3,4,4,3,3,0,1,4,4,4,4,4,1,2,4,4,4,1,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2045,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,3,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,3,1,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2046,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,1,1,1,3,4,4,3,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,4,3,0,1,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2047,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,4,4,0,0,0,0,0,NA,0,1,3,4,4,4,4,1,3,4,4,4,99,99,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2048,CENSORED,1,1,5,99,4,4,4,99,4,99,99,4,"Requerían servicios médicos en Virginia, E.U.",2,0,1,2,4,4,2,1,1,0,0,0,2,0,1,3,4,4,4,4,1,3,4,4,4,4,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2049,CENSORED,1,1,4,99,99,3,4,4,99,99,3,5,NA,0,0,1,3,4,4,3,1,3,0,0,0,3,0,1,3,4,4,4,0,1,3,4,3,0,1,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2050,CENSORED,1,1,2,99,99,99,99,99,99,99,0,99,NA,1,0,1,3,4,4,4,1,0,0,0,0,1,0,1,3,4,4,4,0,1,3,4,4,4,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2051,CENSORED,1,1,2,99,99,99,99,5,99,99,5,99,NA,1,0,1,2,4,2,0,1,2,4,2,0,3,0,1,3,4,4,4,0,0,NA,NA,NA,NA,1,5,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,354,no,1
2052,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,4,2,0,0,0,0,0,NA,4,1,2,4,4,4,4,1,2,4,4,4,0,2,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2053,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,4,0,0,0,0,0,0,NA,4,1,2,4,4,4,4,1,2,4,1,0,0,4,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2054,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,2,4,4,4,1,2,4,4,4,2,3,1,2,4,4,4,4,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2055,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,3,1,1,4,4,4,1,0,1,0,0,1,3,1,1,4,4,4,0,1,2,4,3,0,0,5,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2056,CENSORED,1,1,2,99,0,0,0,99,99,5,99,99,NA,1,4,1,3,4,4,3,1,3,4,4,1,3,3,1,3,4,4,4,1,1,3,4,4,0,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2057,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,4,4,1,3,4,4,4,1,1,1,3,4,4,4,4,1,3,4,4,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2058,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,4,3,1,3,1,1,1,2,4,1,3,4,4,4,4,1,3,4,4,3,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,352,no,1
2059,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,1,0,0,0,0,NA,NA,NA,NA,0,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2060,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,3,0,1,2,4,4,3,2,6,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2064,CENSORED,1,1,7,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,2,2,0,0,1,0,1,2,4,4,2,0,1,2,4,2,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2067,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,2,0,1,1,0,0,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2068,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,0,0,0,0,0,NA,0,1,2,4,4,1,0,1,2,4,4,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2071,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,2,4,1,2,4,4,3,0,1,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,134,no,1
2074,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,0,0,0,0,0,0,0,0,NA,4,1,2,4,4,4,4,1,2,3,3,0,1,4,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2075,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,3,0,0,1,2,3,0,0,1,4,1,2,4,4,3,4,1,2,3,3,3,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2076,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,4,1,2,4,4,3,0,1,1,0,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2077,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,1,0,0,0,0,0,0,0,NA,4,1,2,4,4,3,0,1,2,4,4,4,1,3,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2078,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,3,0,0,1,0,1,3,4,4,4,0,1,3,4,0,0,0,3,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,350,no,1
2079,CENSORED,1,1,4,2,1,2,1,99,99,99,99,99,NA,0,0,1,3,1,0,0,1,3,2,0,0,1,0,1,3,4,4,4,0,1,3,4,4,4,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,350,no,1
2080,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,0,1,2,4,4,0,1,2,1,3,4,4,4,0,1,2,4,4,4,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,350,no,1
2081,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,2,0,0,1,0,0,0,0,1,4,1,2,4,4,2,0,1,2,4,4,4,1,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2082,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,2,1,2,4,2,0,1,0,0,0,0,1,4,1,2,4,2,0,1,1,2,0,0,0,99,3,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2083,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,0,0,0,0,1,4,1,2,4,4,3,4,1,2,4,0,0,0,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2084,CENSORED,1,1,3,0,99,99,99,99,99,0,99,99,NA,0,0,1,2,2,0,0,1,0,0,0,0,1,0,1,2,4,4,4,0,1,2,4,4,4,0,99,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2085,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,2,2,0,0,1,0,1,2,4,4,3,2,1,2,4,4,4,0,2,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2086,CENSORED,1,1,6,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,0,0,0,0,0,NA,3,1,2,4,4,4,0,1,2,4,4,1,2,99,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2087,CENSORED,1,1,3,99,99,99,99,99,99,5,99,99,NA,0,4,1,2,4,2,0,1,0,0,0,0,1,2,1,2,4,4,4,4,0,NA,NA,NA,NA,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,394,no,1
2088,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,0,0,0,0,0,0,0,0,NA,1,1,2,4,4,4,0,1,2,4,2,0,99,99,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,608,no,1
2089,CENSORED,1,1,2,99,99,99,99,99,99,99,4,99,NA,0,2,1,2,4,4,1,0,0,0,0,0,NA,2,1,2,4,4,4,0,1,2,1,0,0,99,99,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,614,no,1
2090,CENSORED,1,1,6,99,99,99,4,99,99,3,3,99,NA,0,4,1,3,4,4,2,1,3,4,4,2,1,0,1,3,4,4,4,0,1,3,4,4,2,0,99,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,608,no,1
2091,CENSORED,1,1,3,99,99,99,99,99,99,5,99,99,NA,0,0,1,2,4,4,3,1,2,2,0,0,1,3,1,2,4,4,4,0,1,2,4,4,2,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,608,no,1
2092,CENSORED,1,1,7,99,99,3,5,5,99,99,99,99,NA,0,0,1,2,4,4,1,1,1,0,0,0,1,0,1,2,4,4,4,0,1,2,4,4,1,99,4,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,608,no,1
2093,CENSORED,1,1,6,6,6,3,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,2,4,4,4,3,4,1,3,4,4,4,0,1,3,4,4,4,0,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,95,no,1
2094,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,4,1,0,1,3,4,4,4,0,1,3,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,95,no,1
2095,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,0,1,3,1,3,4,4,4,0,1,3,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,95,no,1
2096,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,4,1,0,1,3,4,4,3,0,1,3,4,4,4,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,95,no,1
2097,CENSORED,NA,1,1,99,99,99,99,99,99,99,0,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,4,4,4,3,0,1,4,4,4,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,12,no,1
2098,CENSORED,1,1,2,99,99,99,99,99,3,99,99,99,NA,0,0,1,2,4,2,0,1,2,4,2,0,3,2,1,2,4,2,0,0,1,2,4,4,0,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,350,no,1
