hh_id,username,completed_time,hh_id__1,gender,age,lived_movedin,movedin_month,movedin_bc_hurricane,status,missing_month,left_month,left_b_p_hurricane,left_bc_hurricane,left_first,left_final,hh_mem_num
3221,CENSORED,NA,0,0,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3221,CENSORED,NA,1,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3222,CENSORED,NA,0,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3222,CENSORED,NA,1,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3222,CENSORED,NA,2,0,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3222,CENSORED,NA,3,1,17,1,NA,NA,4,9,NA,NA,NA,NA,NA,4
3223,CENSORED,NA,0,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3223,CENSORED,NA,1,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3224,CENSORED,NA,0,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3224,CENSORED,NA,1,2,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3225,CENSORED,NA,0,0,22,2,9,1,1,NA,NA,NA,NA,NA,NA,1
3225,CENSORED,NA,1,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3225,CENSORED,NA,2,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3226,CENSORED,NA,0,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3226,CENSORED,NA,1,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3226,CENSORED,NA,2,0,24,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3226,CENSORED,NA,3,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3226,CENSORED,NA,4,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3227,CENSORED,NA,0,1,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3227,CENSORED,NA,1,1,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3227,CENSORED,NA,2,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3229,CENSORED,NA,0,1,35,2,7,0,1,NA,NA,NA,NA,NA,NA,1
3229,CENSORED,NA,1,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3230,CENSORED,NA,0,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3230,CENSORED,NA,1,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3231,CENSORED,NA,0,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3231,CENSORED,NA,1,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3233,CENSORED,NA,0,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3233,CENSORED,NA,1,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3233,CENSORED,NA,2,0,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3235,CENSORED,NA,0,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3235,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3236,CENSORED,NA,0,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3236,CENSORED,NA,1,1,89,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3237,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3237,CENSORED,NA,1,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3237,CENSORED,NA,2,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3238,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3238,CENSORED,NA,1,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3239,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3239,CENSORED,NA,1,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3240,CENSORED,NA,0,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3240,CENSORED,NA,1,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3241,CENSORED,NA,0,1,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3242,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3243,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3243,CENSORED,NA,1,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3245,CENSORED,NA,0,0,24,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3245,CENSORED,NA,1,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3245,CENSORED,NA,2,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3245,CENSORED,NA,3,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3245,CENSORED,NA,4,0,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3246,CENSORED,NA,0,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3247,CENSORED,NA,0,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3247,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3247,CENSORED,NA,2,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3248,CENSORED,NA,0,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3248,CENSORED,NA,1,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3248,CENSORED,NA,2,0,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3248,CENSORED,NA,3,1,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3249,CENSORED,NA,0,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3250,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3250,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3250,CENSORED,NA,2,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3250,CENSORED,NA,3,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3251,CENSORED,NA,0,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3251,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3251,CENSORED,NA,2,1,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3252,CENSORED,NA,0,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3252,CENSORED,NA,1,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3252,CENSORED,NA,2,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3252,CENSORED,NA,3,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3252,CENSORED,NA,4,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3253,CENSORED,NA,0,0,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3254,CENSORED,NA,0,1,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3254,CENSORED,NA,1,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3255,CENSORED,NA,0,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3257,CENSORED,NA,0,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3257,CENSORED,NA,1,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3257,CENSORED,NA,2,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3257,CENSORED,NA,3,1,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3257,CENSORED,NA,4,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3257,CENSORED,NA,5,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
3258,CENSORED,NA,0,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3258,CENSORED,NA,1,0,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2
3259,CENSORED,NA,0,1,98,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3260,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3260,CENSORED,NA,1,1,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3263,CENSORED,NA,0,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3263,CENSORED,NA,1,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3263,CENSORED,NA,2,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3263,CENSORED,NA,3,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3266,CENSORED,NA,0,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3266,CENSORED,NA,1,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3266,CENSORED,NA,2,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3267,CENSORED,NA,0,0,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3267,CENSORED,NA,1,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3267,CENSORED,NA,2,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3268,CENSORED,NA,0,0,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3268,CENSORED,NA,1,1,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3269,CENSORED,NA,0,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3269,CENSORED,NA,1,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3269,CENSORED,NA,2,0,49,2,9,1,3,NA,9,2,1,1,1,3
3269,CENSORED,NA,3,1,53,2,9,1,3,NA,9,2,0,1,1,4
3269,CENSORED,NA,4,0,23,2,9,1,3,NA,9,2,0,1,1,5
3270,CENSORED,NA,0,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3270,CENSORED,NA,1,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3270,CENSORED,NA,2,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3271,CENSORED,NA,0,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3271,CENSORED,NA,1,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3271,CENSORED,NA,2,1,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3271,CENSORED,NA,3,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3271,CENSORED,NA,4,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3272,CENSORED,NA,0,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3272,CENSORED,NA,1,1,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3272,CENSORED,NA,2,0,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3273,CENSORED,NA,0,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3273,CENSORED,NA,1,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3273,CENSORED,NA,2,0,25,1,NA,NA,3,NA,8,NA,NA,NA,NA,3
3273,CENSORED,NA,3,0,48,1,NA,NA,3,NA,8,NA,NA,NA,NA,4
3273,CENSORED,NA,4,1,57,1,NA,NA,3,NA,9,2,1,5,5,5
3273,CENSORED,NA,5,1,1,1,NA,NA,3,NA,8,NA,NA,NA,NA,6
3274,CENSORED,NA,0,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3274,CENSORED,NA,1,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3274,CENSORED,NA,2,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3275,CENSORED,NA,0,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3275,CENSORED,NA,1,0,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3275,CENSORED,NA,2,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3276,CENSORED,NA,0,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3276,CENSORED,NA,1,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3276,CENSORED,NA,2,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3277,CENSORED,NA,0,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3277,CENSORED,NA,1,0,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3278,CENSORED,NA,0,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3278,CENSORED,NA,1,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3279,CENSORED,NA,0,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3279,CENSORED,NA,1,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3279,CENSORED,NA,2,1,26,1,NA,NA,3,NA,12,NA,1,5,5,3
3279,CENSORED,NA,3,0,23,2,12,0,1,NA,NA,NA,NA,NA,NA,4
3279,CENSORED,NA,4,0,25,1,NA,NA,3,NA,12,NA,1,5,5,5
3279,CENSORED,NA,5,1,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
3279,CENSORED,NA,6,0,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,7
3279,CENSORED,NA,7,1,3,1,NA,NA,3,NA,12,NA,1,5,5,8
3279,CENSORED,NA,8,0,2,1,NA,NA,3,NA,12,NA,1,5,5,9
3280,CENSORED,NA,0,1,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3280,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3280,CENSORED,NA,2,1,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3280,CENSORED,NA,3,1,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3281,CENSORED,NA,0,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3281,CENSORED,NA,1,0,58,2,5,0,1,NA,NA,NA,NA,NA,NA,2
3282,CENSORED,NA,0,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3282,CENSORED,NA,1,1,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3283,CENSORED,NA,0,1,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3283,CENSORED,NA,1,0,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3284,CENSORED,NA,0,0,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3284,CENSORED,NA,1,1,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3284,CENSORED,NA,2,1,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3287,CENSORED,NA,0,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3287,CENSORED,NA,1,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3288,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3289,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3290,CENSORED,NA,0,1,56,2,9,1,1,NA,NA,NA,NA,NA,NA,1
3290,CENSORED,NA,1,1,82,2,9,1,1,NA,NA,NA,NA,NA,NA,2
3290,CENSORED,NA,2,1,53,2,9,1,1,NA,NA,NA,NA,NA,NA,3
3291,CENSORED,NA,0,0,24,2,9,1,1,NA,NA,NA,NA,NA,NA,1
3291,CENSORED,NA,1,1,3,2,9,1,1,NA,NA,NA,NA,NA,NA,2
3291,CENSORED,NA,2,1,23,2,9,1,1,NA,NA,NA,NA,NA,NA,3
3291,CENSORED,NA,3,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3291,CENSORED,NA,4,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3291,CENSORED,NA,5,1,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
3292,CENSORED,NA,0,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3292,CENSORED,NA,1,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3292,CENSORED,NA,2,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3293,CENSORED,NA,0,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3293,CENSORED,NA,1,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3293,CENSORED,NA,2,0,87,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3
3293,CENSORED,NA,3,1,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3294,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3295,CENSORED,NA,0,1,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3295,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3295,CENSORED,NA,2,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3295,CENSORED,NA,3,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3295,CENSORED,NA,4,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3296,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3296,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3297,CENSORED,NA,0,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3297,CENSORED,NA,1,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3297,CENSORED,NA,2,0,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3298,CENSORED,NA,0,0,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3298,CENSORED,NA,1,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3298,CENSORED,NA,2,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3299,CENSORED,NA,0,0,57,2,9,1,1,NA,NA,NA,NA,NA,NA,1
3299,CENSORED,NA,1,0,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3299,CENSORED,NA,2,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3300,CENSORED,NA,0,0,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3300,CENSORED,NA,1,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3300,CENSORED,NA,2,0,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3300,CENSORED,NA,3,1,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3301,CENSORED,NA,0,1,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3301,CENSORED,NA,1,0,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3301,CENSORED,NA,2,0,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3302,CENSORED,NA,0,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3302,CENSORED,NA,1,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3302,CENSORED,NA,2,1,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3302,CENSORED,NA,3,0,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3303,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3303,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3304,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3304,CENSORED,NA,1,0,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3305,CENSORED,NA,0,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3306,CENSORED,NA,0,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3306,CENSORED,NA,1,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3306,CENSORED,NA,2,1,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3306,CENSORED,NA,3,1,9,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3306,CENSORED,NA,4,0,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3306,CENSORED,NA,5,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
3307,CENSORED,NA,0,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3307,CENSORED,NA,1,0,89,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3308,CENSORED,NA,0,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3309,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3309,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3309,CENSORED,NA,2,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3309,CENSORED,NA,3,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3310,CENSORED,NA,0,0,74,2,9,1,1,NA,NA,NA,NA,NA,NA,1
3310,CENSORED,NA,1,0,38,2,9,1,1,NA,NA,NA,NA,NA,NA,2
3311,CENSORED,NA,0,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3311,CENSORED,NA,1,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3312,CENSORED,NA,0,0,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3313,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3313,CENSORED,NA,1,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3313,CENSORED,NA,2,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3313,CENSORED,NA,3,0,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3313,CENSORED,NA,4,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
3314,CENSORED,NA,0,1,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3314,CENSORED,NA,1,0,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3314,CENSORED,NA,2,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3316,CENSORED,NA,0,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3316,CENSORED,NA,1,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3316,CENSORED,NA,2,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3316,CENSORED,NA,3,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
3317,CENSORED,NA,0,0,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3317,CENSORED,NA,1,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3317,CENSORED,NA,2,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3318,CENSORED,NA,0,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3318,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3318,CENSORED,NA,2,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3319,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3319,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3320,CENSORED,NA,0,1,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3320,CENSORED,NA,1,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3321,CENSORED,NA,0,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3321,CENSORED,NA,1,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3322,CENSORED,NA,0,1,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3323,CENSORED,NA,0,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3323,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3324,CENSORED,NA,0,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3324,CENSORED,NA,1,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3324,CENSORED,NA,2,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3325,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3325,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3326,CENSORED,NA,0,0,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3326,CENSORED,NA,1,1,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3326,CENSORED,NA,2,1,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3327,CENSORED,NA,0,0,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3327,CENSORED,NA,1,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3328,CENSORED,NA,0,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3328,CENSORED,NA,1,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3330,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3331,CENSORED,NA,0,1,88,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3331,CENSORED,NA,1,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3332,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3336,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3337,CENSORED,NA,0,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3337,CENSORED,NA,1,1,56,1,NA,NA,3,NA,2,NA,NA,NA,NA,2
3338,CENSORED,NA,0,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3338,CENSORED,NA,1,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3338,CENSORED,NA,2,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3339,CENSORED,NA,0,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3340,CENSORED,NA,0,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3340,CENSORED,NA,1,1,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3341,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3341,CENSORED,NA,1,1,83,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3342,CENSORED,NA,0,1,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3342,CENSORED,NA,1,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3343,CENSORED,NA,0,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3343,CENSORED,NA,1,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3343,CENSORED,NA,2,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3344,CENSORED,NA,0,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
3344,CENSORED,NA,1,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
3344,CENSORED,NA,2,1,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
3345,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
